payment_id,customer_id,staff_id,rental_id,amount,payment_date
30357,121,2,7298,2.99,2007-04-27 11:13:41 UTC
30354,121,2,6780,4.99,2007-04-12 14:46:39 UTC
23814,121,2,15114,7.99,2007-03-22 10:53:22 UTC
23804,121,2,11720,8.99,2007-03-17 06:15:21 UTC
23806,121,2,12428,3.99,2007-03-18 08:52:48 UTC
30359,121,2,8788,1.99,2007-04-29 19:15:11 UTC
23812,121,2,14412,9.99,2007-03-21 09:30:36 UTC
30355,121,2,7114,0.99,2007-04-27 04:10:40 UTC
30360,121,2,8875,2.99,2007-04-29 22:43:36 UTC
23807,121,2,12734,1.99,2007-03-18 20:33:19 UTC
23809,121,2,12892,0.99,2007-03-19 02:15:01 UTC
23803,121,2,10457,5.99,2007-03-01 07:46:01 UTC
30361,121,2,8969,8.99,2007-04-30 02:28:46 UTC
26442,377,1,10013,4.99,2007-04-30 16:36:48 UTC
26434,377,1,4077,0.99,2007-04-07 03:22:07 UTC
26432,377,1,3858,2.99,2007-04-06 15:46:24 UTC
26437,377,1,7697,1.99,2007-04-28 02:12:12 UTC
20554,377,1,13275,0.99,2007-03-19 16:22:05 UTC
20549,377,1,10738,3.99,2007-03-01 18:07:35 UTC
20553,377,1,13249,2.99,2007-03-19 15:16:08 UTC
17640,377,1,3080,1.99,2007-02-20 13:50:59 UTC
26443,377,1,10183,8.99,2007-04-30 22:36:28 UTC
26441,377,1,9564,0.99,2007-04-30 01:00:04 UTC
20557,377,1,15999,7.99,2007-03-23 19:12:37 UTC
20552,377,1,12549,4.99,2007-03-18 13:06:34 UTC
26435,377,1,4225,0.99,2007-04-07 10:53:04 UTC
20551,377,1,12390,1.99,2007-03-18 07:20:09 UTC
20550,377,1,10943,2.99,2007-03-02 01:45:56 UTC
20556,377,1,15995,0.99,2007-03-23 18:58:23 UTC
17639,377,2,2556,3.99,2007-02-19 01:35:59 UTC
17641,377,2,3086,0.99,2007-02-20 14:11:07 UTC
17643,377,2,3443,4.99,2007-02-21 18:47:27 UTC
26439,377,2,8916,4.99,2007-04-30 00:10:48 UTC
26438,377,2,8018,10.99,2007-04-28 14:05:15 UTC
17642,377,2,3136,2.99,2007-02-20 18:07:35 UTC
26436,377,2,6893,7.99,2007-04-12 19:48:38 UTC
26433,377,2,4053,0.99,2007-04-07 02:07:49 UTC
20555,377,2,15088,0.99,2007-03-22 09:56:53 UTC
26440,377,2,9461,3.99,2007-04-30 20:57:40 UTC
23823,122,1,13812,4.99,2007-03-20 11:30:10 UTC
30373,122,1,8077,2.99,2007-04-28 16:23:02 UTC
30369,122,1,6436,0.99,2007-04-11 22:47:09 UTC
30365,122,1,4568,4.99,2007-04-08 03:52:26 UTC
30375,122,1,8772,5.99,2007-04-29 18:23:52 UTC
30368,122,1,6427,0.99,2007-04-11 22:26:01 UTC
18977,122,1,2253,0.99,2007-02-18 03:40:10 UTC
18978,122,1,2482,4.99,2007-02-18 19:39:11 UTC
30371,122,1,7267,2.99,2007-04-27 09:51:22 UTC
23822,122,1,13171,2.99,2007-03-19 12:17:21 UTC
18974,122,1,1211,0.99,2007-02-15 01:29:47 UTC
30362,122,1,3778,2.99,2007-04-06 12:13:15 UTC
30364,122,1,4239,7.99,2007-04-07 11:51:44 UTC
23817,122,1,10626,1.99,2007-03-01 14:01:08 UTC
23824,122,2,14666,5.99,2007-03-21 18:19:36 UTC
23819,122,2,11197,2.99,2007-03-02 10:13:34 UTC
30370,122,2,6974,7.99,2007-04-26 23:07:43 UTC
18975,122,2,1442,7.99,2007-02-15 17:24:01 UTC
18980,122,2,2834,1.99,2007-02-19 20:10:13 UTC
23821,122,2,12711,4.99,2007-03-18 19:31:59 UTC
30366,122,2,5235,6.99,2007-04-09 11:22:52 UTC
30372,122,2,7950,4.99,2007-04-28 11:49:27 UTC
30367,122,2,6231,0.99,2007-04-11 12:31:03 UTC
30363,122,2,3986,4.99,2007-04-06 21:53:40 UTC
30374,122,2,8177,0.99,2007-04-28 20:12:21 UTC
30376,122,2,9910,4.99,2007-04-30 13:16:24 UTC
23820,122,2,12476,4.99,2007-03-18 10:51:07 UTC
23818,122,2,11044,3.99,2007-03-02 04:33:54 UTC
18976,122,2,2240,3.99,2007-02-18 02:56:54 UTC
18979,122,2,2595,4.99,2007-02-19 04:12:22 UTC
26444,378,1,3759,4.99,2007-04-06 11:15:05 UTC
20560,378,1,12596,2.99,2007-03-18 14:58:02 UTC
26446,378,1,5578,1.99,2007-04-10 02:28:58 UTC
26448,378,1,7888,0.99,2007-04-28 09:08:51 UTC
20563,378,1,14971,2.99,2007-03-22 05:21:16 UTC
20558,378,1,10917,4.99,2007-03-02 00:34:45 UTC
20559,378,1,11111,4.99,2007-03-02 06:49:54 UTC
20561,378,1,12828,4.99,2007-03-19 00:06:14 UTC
26451,378,1,9868,2.99,2007-04-30 11:48:35 UTC
17645,378,1,1662,5.99,2007-02-16 08:42:02 UTC
26449,378,2,8740,2.99,2007-04-29 17:09:58 UTC
26450,378,2,9668,3.99,2007-04-30 04:59:30 UTC
20562,378,2,14502,4.99,2007-03-21 12:50:55 UTC
17644,378,2,1623,4.99,2007-02-16 06:17:17 UTC
26445,378,2,4755,0.99,2007-04-08 12:52:08 UTC
17647,378,2,2713,4.99,2007-02-19 12:51:36 UTC
26447,378,2,6233,1.99,2007-04-11 12:39:14 UTC
17646,378,2,2134,7.99,2007-02-17 19:42:11 UTC
23827,123,1,12402,3.99,2007-03-18 07:56:01 UTC
30377,123,1,4442,3.99,2007-04-07 21:33:57 UTC
30383,123,1,7969,5.99,2007-04-28 12:26:04 UTC
18982,123,1,1751,0.99,2007-02-16 15:28:41 UTC
30382,123,1,7852,2.99,2007-04-28 08:02:56 UTC
30378,123,1,4860,8.99,2007-04-08 17:22:34 UTC
23826,123,1,12360,2.99,2007-03-18 06:15:02 UTC
18985,123,1,2594,2.99,2007-02-19 04:12:10 UTC
30380,123,1,7727,2.99,2007-04-28 03:21:10 UTC
23828,123,1,13668,2.99,2007-03-20 06:54:33 UTC
23831,123,1,15621,1.99,2007-03-23 05:42:10 UTC
30386,123,1,10066,4.99,2007-04-30 17:58:28 UTC
18984,123,2,1951,0.99,2007-02-17 06:59:02 UTC
30379,123,2,7535,4.99,2007-04-27 20:01:06 UTC
23825,123,2,10295,8.99,2007-03-01 02:22:16 UTC
23830,123,2,15525,4.99,2007-03-23 02:11:59 UTC
30385,123,2,9529,4.99,2007-04-30 23:33:53 UTC
23829,123,2,15152,7.99,2007-03-22 12:53:48 UTC
18983,123,2,1775,4.99,2007-02-16 16:56:46 UTC
18981,123,2,1490,4.99,2007-02-15 20:10:44 UTC
30384,123,2,8699,4.99,2007-04-29 15:21:27 UTC
30381,123,2,7768,0.99,2007-04-28 05:12:30 UTC
23832,123,2,15787,2.99,2007-03-23 12:20:24 UTC
17648,379,1,1383,8.99,2007-02-15 13:48:33 UTC
26457,379,1,10041,4.99,2007-04-30 17:29:29 UTC
26455,379,1,6235,7.99,2007-04-11 12:46:18 UTC
20571,379,1,14470,0.99,2007-03-21 11:38:08 UTC
26454,379,1,5402,4.99,2007-04-09 18:30:25 UTC
17649,379,1,2313,5.99,2007-02-18 07:25:12 UTC
20572,379,1,14886,4.99,2007-03-22 02:27:28 UTC
20568,379,1,13485,0.99,2007-03-19 23:48:41 UTC
17650,379,1,2926,2.99,2007-02-20 03:06:12 UTC
20565,379,1,12503,4.99,2007-03-18 11:45:13 UTC
20566,379,1,13334,0.99,2007-03-19 18:31:00 UTC
26452,379,1,3788,4.99,2007-04-06 12:30:29 UTC
20574,379,1,15446,4.99,2007-03-22 23:17:51 UTC
20569,379,1,14011,5.99,2007-03-20 19:01:23 UTC
20567,379,2,13397,7.99,2007-03-19 20:35:02 UTC
20573,379,2,15399,4.99,2007-03-22 21:40:26 UTC
26453,379,2,4740,2.99,2007-04-08 11:59:02 UTC
20564,379,2,11457,3.99,2007-03-02 19:42:43 UTC
20575,379,2,15930,3.99,2007-03-23 16:55:18 UTC
26456,379,2,7041,4.99,2007-04-27 01:46:59 UTC
20570,379,2,14152,2.99,2007-03-21 00:52:17 UTC
30387,124,1,4341,7.99,2007-04-07 17:12:50 UTC
30389,124,1,5566,2.99,2007-04-10 01:58:44 UTC
30391,124,1,7519,6.99,2007-04-27 19:30:08 UTC
30390,124,1,6411,2.99,2007-04-11 21:39:17 UTC
23834,124,1,12835,4.99,2007-03-19 00:16:12 UTC
30394,124,1,9986,3.99,2007-04-30 15:45:17 UTC
18986,124,2,2336,1.99,2007-02-18 09:28:32 UTC
30393,124,2,8524,0.99,2007-04-29 08:48:34 UTC
23835,124,2,14737,0.99,2007-03-21 20:55:38 UTC
23833,124,2,11493,5.99,2007-03-02 21:15:27 UTC
30392,124,2,7700,8.99,2007-04-28 02:22:41 UTC
23836,124,2,15266,4.99,2007-03-22 17:05:51 UTC
23837,124,2,16023,0.99,2007-03-23 20:13:29 UTC
30388,124,2,4709,2.99,2007-04-08 10:33:01 UTC
26459,380,1,3688,4.99,2007-04-06 08:10:20 UTC
26467,380,1,7773,2.99,2007-04-28 05:30:44 UTC
20577,380,1,10983,3.99,2007-03-02 02:52:50 UTC
17655,380,1,2464,4.99,2007-02-18 18:34:32 UTC
20581,380,1,12996,6.99,2007-03-19 05:59:59 UTC
26470,380,1,9261,6.99,2007-04-30 13:08:02 UTC
26468,380,1,7974,3.99,2007-04-28 12:40:24 UTC
20582,380,1,14529,6.99,2007-03-21 13:36:58 UTC
26469,380,1,9056,0.99,2007-04-30 05:41:47 UTC
17653,380,1,2018,3.99,2007-02-17 11:04:25 UTC
26458,380,1,3637,2.99,2007-04-06 05:34:58 UTC
26471,380,1,9710,10.99,2007-04-30 06:33:58 UTC
20578,380,1,11936,0.99,2007-03-17 15:14:01 UTC
20587,380,1,15697,2.99,2007-03-23 08:33:03 UTC
17651,380,1,1868,3.99,2007-02-17 00:31:49 UTC
26460,380,1,4675,2.99,2007-04-08 08:52:49 UTC
17658,380,1,3260,4.99,2007-02-21 02:27:40 UTC
17654,380,1,2440,2.99,2007-02-18 17:09:36 UTC
20580,380,1,12636,3.99,2007-03-18 16:28:56 UTC
17652,380,1,1984,2.99,2007-02-17 08:53:55 UTC
20583,380,1,14935,1.99,2007-03-22 04:15:58 UTC
20585,380,1,15361,2.99,2007-03-22 20:08:12 UTC
26465,380,2,7435,0.99,2007-04-27 16:07:11 UTC
17657,380,2,3099,1.99,2007-02-20 15:13:00 UTC
20579,380,2,11945,0.99,2007-03-17 15:34:00 UTC
20576,380,2,10450,1.99,2007-03-01 07:38:30 UTC
20584,380,2,15175,5.99,2007-03-22 13:57:42 UTC
26463,380,2,7021,8.99,2007-04-27 00:55:05 UTC
17656,380,2,2998,1.99,2007-02-20 07:58:49 UTC
26461,380,2,4706,4.99,2007-04-08 10:20:08 UTC
20588,380,2,15748,2.99,2007-03-23 11:01:27 UTC
20586,380,2,15636,2.99,2007-03-23 06:19:13 UTC
26464,380,2,7167,2.99,2007-04-27 06:05:53 UTC
26462,380,2,5339,0.99,2007-04-09 15:37:44 UTC
26466,380,2,7443,2.99,2007-04-27 16:16:10 UTC
18988,125,1,2355,3.99,2007-02-18 11:25:33 UTC
30407,125,1,9496,4.99,2007-04-30 22:23:47 UTC
23838,125,1,10583,2.99,2007-03-01 12:23:02 UTC
23843,125,1,11999,0.99,2007-03-17 17:15:34 UTC
18987,125,1,1481,2.99,2007-02-15 19:46:25 UTC
18989,125,1,2826,7.99,2007-02-19 19:10:02 UTC
30396,125,1,5200,2.99,2007-04-09 09:20:36 UTC
23848,125,1,15055,2.99,2007-03-22 08:43:06 UTC
30406,125,1,9129,9.99,2007-04-30 08:19:48 UTC
30409,125,1,9722,4.99,2007-04-30 06:58:15 UTC
30405,125,1,8832,4.99,2007-04-29 21:06:16 UTC
23839,125,1,10699,2.99,2007-03-01 16:53:18 UTC
30400,125,1,7323,4.99,2007-04-27 12:08:07 UTC
23842,125,1,11832,4.99,2007-03-17 11:23:58 UTC
18990,125,1,3118,4.99,2007-02-20 16:34:24 UTC
30404,125,1,8433,2.99,2007-04-29 05:47:43 UTC
23844,125,1,12075,4.99,2007-03-17 20:23:22 UTC
23841,125,1,11806,4.99,2007-03-17 10:17:55 UTC
30398,125,1,6055,0.99,2007-04-11 02:27:35 UTC
30395,125,1,3617,4.99,2007-04-06 04:26:33 UTC
23846,125,2,13441,6.99,2007-03-19 22:16:50 UTC
30403,125,2,8375,2.99,2007-04-29 03:53:57 UTC
23845,125,2,12262,2.99,2007-03-18 02:44:42 UTC
30399,125,2,6268,6.99,2007-04-11 14:24:01 UTC
30397,125,2,5523,7.99,2007-04-10 00:16:22 UTC
30410,125,2,9734,2.99,2007-04-30 07:26:12 UTC
30401,125,2,7879,0.99,2007-04-28 08:56:13 UTC
30408,125,2,9504,0.99,2007-04-30 22:37:34 UTC
23840,125,2,11279,7.99,2007-03-02 12:58:30 UTC
30402,125,2,7922,0.99,2007-04-28 10:33:52 UTC
23847,125,2,14456,2.99,2007-03-21 11:06:36 UTC
26484,381,1,9822,2.99,2007-04-30 10:16:52 UTC
26479,381,1,7375,2.99,2007-04-27 13:51:00 UTC
20599,381,1,14198,4.99,2007-03-21 02:16:58 UTC
20589,381,1,10608,0.99,2007-03-01 13:17:08 UTC
17660,381,1,1878,1.99,2007-02-17 01:23:59 UTC
17662,381,1,2418,4.99,2007-02-18 15:43:09 UTC
17659,381,1,1402,3.99,2007-02-15 14:59:35 UTC
20601,381,1,15747,4.99,2007-03-23 10:57:51 UTC
20591,381,1,11519,2.99,2007-03-16 22:29:54 UTC
20597,381,1,13614,0.99,2007-03-20 04:57:04 UTC
26474,381,1,4735,0.99,2007-04-08 11:40:54 UTC
26480,381,1,7645,2.99,2007-04-27 23:56:09 UTC
20590,381,2,10705,0.99,2007-03-01 17:07:21 UTC
20592,381,2,12135,2.99,2007-03-17 22:18:51 UTC
26475,381,2,5689,0.99,2007-04-10 07:52:44 UTC
26478,381,2,6778,2.99,2007-04-12 14:34:27 UTC
26483,381,2,9173,4.99,2007-04-30 10:08:37 UTC
26476,381,2,6116,2.99,2007-04-11 06:06:05 UTC
20593,381,2,12237,4.99,2007-03-18 01:53:05 UTC
20595,381,2,13202,8.99,2007-03-19 13:26:57 UTC
20594,381,2,12632,2.99,2007-03-18 16:22:48 UTC
26485,381,2,10033,4.99,2007-04-30 17:12:56 UTC
26477,381,2,6451,4.99,2007-04-11 23:20:46 UTC
17661,381,2,2410,2.99,2007-02-18 15:23:35 UTC
26482,381,2,9144,0.99,2007-04-30 08:50:42 UTC
17663,381,2,3425,2.99,2007-02-21 16:35:34 UTC
26473,381,2,3970,2.99,2007-04-06 21:16:44 UTC
20596,381,2,13430,0.99,2007-03-19 21:54:10 UTC
20600,381,2,15299,4.99,2007-03-22 18:11:24 UTC
26472,381,2,3812,0.99,2007-04-06 13:50:46 UTC
26481,381,2,8688,0.99,2007-04-29 14:59:59 UTC
20598,381,2,13995,2.99,2007-03-20 18:03:10 UTC
30418,126,1,6747,0.99,2007-04-12 13:01:48 UTC
30413,126,1,3804,7.99,2007-04-06 13:36:35 UTC
18991,126,1,3450,2.99,2007-02-21 19:30:24 UTC
23852,126,1,11801,0.99,2007-03-17 09:58:38 UTC
30417,126,1,5865,0.99,2007-04-10 16:59:32 UTC
23849,126,1,11196,9.99,2007-03-02 10:11:07 UTC
30421,126,1,8091,2.99,2007-04-28 16:55:56 UTC
30422,126,1,9492,6.99,2007-04-30 22:20:48 UTC
23851,126,1,11779,3.99,2007-03-17 09:00:25 UTC
30414,126,1,4691,0.99,2007-04-08 09:33:20 UTC
30412,126,1,3725,4.99,2007-04-06 09:43:31 UTC
23859,126,1,16007,7.99,2007-03-23 19:31:10 UTC
30420,126,1,7962,0.99,2007-04-28 12:16:36 UTC
30411,126,2,3502,5.99,2007-04-05 22:43:33 UTC
30419,126,2,6755,6.99,2007-04-12 13:36:16 UTC
30423,126,2,10032,4.99,2007-04-30 17:10:22 UTC
30416,126,2,5137,0.99,2007-04-09 06:29:01 UTC
23850,126,2,11613,4.99,2007-03-17 02:19:00 UTC
23853,126,2,12991,2.99,2007-03-19 05:49:51 UTC
23858,126,2,15741,4.99,2007-03-23 10:39:21 UTC
23856,126,2,14477,2.99,2007-03-21 12:01:05 UTC
23854,126,2,13015,7.99,2007-03-19 06:25:18 UTC
23855,126,2,13177,0.99,2007-03-19 12:25:25 UTC
23857,126,2,14577,2.99,2007-03-21 15:20:56 UTC
30415,126,2,4730,2.99,2007-04-08 11:28:16 UTC
26492,382,1,8871,9.99,2007-04-29 22:41:08 UTC
26489,382,1,5816,0.99,2007-04-10 14:17:14 UTC
20605,382,1,14009,4.99,2007-03-20 18:55:20 UTC
26493,382,1,8993,4.99,2007-04-30 03:19:52 UTC
26494,382,1,9067,6.99,2007-04-30 05:59:28 UTC
17665,382,1,2468,4.99,2007-02-18 18:52:19 UTC
17666,382,1,2489,1.99,2007-02-18 20:29:11 UTC
17664,382,1,2389,0.99,2007-02-18 13:56:14 UTC
17667,382,1,2514,2.99,2007-02-18 22:25:11 UTC
26488,382,1,5004,4.99,2007-04-08 23:49:17 UTC
20604,382,2,12529,0.99,2007-03-18 12:22:03 UTC
20602,382,2,10327,3.99,2007-03-01 03:24:02 UTC
20607,382,2,14354,5.99,2007-03-21 07:36:41 UTC
20603,382,2,12229,0.99,2007-03-18 01:36:50 UTC
17668,382,2,3125,4.99,2007-02-20 17:00:25 UTC
20606,382,2,14300,4.99,2007-03-21 05:48:04 UTC
26490,382,2,7625,0.99,2007-04-27 23:16:23 UTC
26491,382,2,8777,0.99,2007-04-29 18:38:48 UTC
26486,382,2,3480,3.99,2007-04-05 21:40:10 UTC
26495,382,2,9555,0.99,2007-04-30 00:39:43 UTC
26487,382,2,4351,4.99,2007-04-07 17:32:51 UTC
20608,382,2,15939,7.99,2007-03-23 17:12:48 UTC
23860,127,1,10787,10.99,2007-03-01 20:03:28 UTC
30430,127,1,9859,6.99,2007-04-30 11:31:22 UTC
23862,127,1,11235,0.99,2007-03-02 11:41:48 UTC
30431,127,1,10197,2.99,2007-04-30 23:03:52 UTC
23861,127,1,10973,7.99,2007-03-02 02:38:09 UTC
23866,127,1,13091,2.99,2007-03-19 09:08:37 UTC
23868,127,1,14189,2.99,2007-03-21 02:00:44 UTC
30424,127,1,4652,5.99,2007-04-08 08:16:18 UTC
23869,127,1,15463,5.99,2007-03-22 23:43:34 UTC
18992,127,1,1293,4.99,2007-02-15 07:34:51 UTC
30428,127,1,7912,4.99,2007-04-28 10:15:25 UTC
30427,127,2,5983,2.99,2007-04-10 23:02:38 UTC
18993,127,2,1803,2.99,2007-02-16 19:01:14 UTC
30425,127,2,4811,5.99,2007-04-08 15:32:51 UTC
30429,127,2,8209,6.99,2007-04-28 21:57:55 UTC
23867,127,2,14030,2.99,2007-03-20 19:52:21 UTC
23870,127,2,15736,5.99,2007-03-23 10:08:57 UTC
23864,127,2,12820,2.99,2007-03-18 23:33:35 UTC
18994,127,2,2412,3.99,2007-02-18 15:27:25 UTC
23865,127,2,13043,4.99,2007-03-19 07:35:40 UTC
23863,127,2,12060,4.99,2007-03-17 19:40:24 UTC
30426,127,2,5499,2.99,2007-04-09 22:56:12 UTC
17674,383,1,3091,2.99,2007-02-20 14:31:26 UTC
17671,383,1,2252,2.99,2007-02-18 03:33:45 UTC
20614,383,1,12735,4.99,2007-03-18 20:33:21 UTC
20617,383,1,15416,1.99,2007-03-22 22:19:50 UTC
17669,383,1,1831,7.99,2007-02-16 20:50:44 UTC
20610,383,1,10971,4.99,2007-03-02 02:36:44 UTC
26500,383,1,7367,3.99,2007-04-27 13:34:12 UTC
26503,383,1,9653,0.99,2007-04-30 04:24:05 UTC
17673,383,1,2609,7.99,2007-02-19 05:41:39 UTC
26499,383,1,6775,4.99,2007-04-12 14:30:11 UTC
20618,383,1,15881,6.99,2007-03-23 15:12:52 UTC
26504,383,1,9678,0.99,2007-04-30 05:09:14 UTC
26502,383,1,8635,0.99,2007-04-29 12:51:15 UTC
20613,383,1,11592,2.99,2007-03-17 01:04:31 UTC
20615,383,2,14039,4.99,2007-03-20 20:08:10 UTC
26498,383,2,6244,0.99,2007-04-11 13:22:05 UTC
26501,383,2,8367,2.99,2007-04-29 03:39:46 UTC
20611,383,2,10993,0.99,2007-03-02 03:13:28 UTC
26497,383,2,6091,4.99,2007-04-11 04:17:45 UTC
26496,383,2,4747,5.99,2007-04-08 12:21:28 UTC
17672,383,2,2318,2.99,2007-02-18 07:42:21 UTC
17670,383,2,2228,2.99,2007-02-18 02:13:17 UTC
20609,383,2,10515,4.99,2007-03-01 10:10:00 UTC
20612,383,2,11122,0.99,2007-03-02 07:17:36 UTC
20616,383,2,14678,4.99,2007-03-21 18:41:10 UTC
18996,128,1,2565,0.99,2007-02-19 02:12:30 UTC
30432,128,1,3751,0.99,2007-04-06 10:52:08 UTC
23880,128,1,14925,8.99,2007-03-22 03:44:43 UTC
23871,128,1,10394,2.99,2007-03-01 05:26:44 UTC
23882,128,1,15835,8.99,2007-03-23 13:53:54 UTC
30446,128,1,9952,3.99,2007-04-30 14:21:04 UTC
30447,128,1,10011,2.99,2007-04-30 16:31:08 UTC
23877,128,1,13509,0.99,2007-03-20 00:42:43 UTC
30435,128,1,5647,4.99,2007-04-10 05:37:07 UTC
23881,128,1,15220,3.99,2007-03-22 15:30:50 UTC
30434,128,1,5270,2.99,2007-04-09 12:52:13 UTC
30444,128,1,9433,5.99,2007-04-30 19:56:44 UTC
23876,128,2,13181,5.99,2007-03-19 12:29:23 UTC
30438,128,2,6481,6.99,2007-04-12 00:18:42 UTC
23878,128,2,13964,2.99,2007-03-20 16:52:53 UTC
30437,128,2,6186,2.99,2007-04-11 09:55:08 UTC
23879,128,2,14157,0.99,2007-03-21 01:11:42 UTC
30440,128,2,7582,4.99,2007-04-27 21:43:41 UTC
23873,128,2,12843,2.99,2007-03-19 00:27:21 UTC
30439,128,2,6687,2.99,2007-04-12 10:47:50 UTC
30443,128,2,9234,2.99,2007-04-30 12:14:21 UTC
23874,128,2,12910,0.99,2007-03-19 02:51:40 UTC
30441,128,2,8415,2.99,2007-04-29 05:20:54 UTC
30436,128,2,5997,4.99,2007-04-10 23:48:17 UTC
30445,128,2,9858,2.99,2007-04-30 11:30:34 UTC
30433,128,2,3995,5.99,2007-04-06 22:11:30 UTC
18995,128,2,2519,7.99,2007-02-18 22:47:48 UTC
23875,128,2,13027,0.99,2007-03-19 06:53:43 UTC
23872,128,2,12731,2.99,2007-03-18 20:24:05 UTC
30442,128,2,9215,5.99,2007-04-30 11:39:38 UTC
20622,384,1,14841,0.99,2007-03-22 00:31:57 UTC
20623,384,1,14963,5.99,2007-03-22 05:06:37 UTC
17680,384,1,3088,9.99,2007-02-20 14:24:32 UTC
26507,384,1,5608,4.99,2007-04-10 03:36:53 UTC
17677,384,1,2378,7.99,2007-02-18 13:26:16 UTC
26512,384,1,8445,1.99,2007-04-29 06:06:15 UTC
17675,384,1,1961,0.99,2007-02-17 07:31:25 UTC
20621,384,2,14416,2.99,2007-03-21 09:40:13 UTC
17678,384,2,2510,5.99,2007-02-18 22:12:48 UTC
17681,384,2,3101,4.99,2007-02-20 15:17:25 UTC
20619,384,2,11773,5.99,2007-03-17 08:48:18 UTC
26508,384,2,5797,4.99,2007-04-10 13:12:19 UTC
26509,384,2,5966,2.99,2007-04-10 22:27:54 UTC
26511,384,2,7799,0.99,2007-04-28 06:10:36 UTC
17676,384,2,2020,0.99,2007-02-17 11:08:17 UTC
17679,384,2,2935,3.99,2007-02-20 03:35:51 UTC
26510,384,2,6387,0.99,2007-04-11 20:44:23 UTC
20620,384,2,13521,2.99,2007-03-20 01:10:55 UTC
26505,384,2,4424,0.99,2007-04-07 20:43:10 UTC
20624,384,2,15321,4.99,2007-03-22 18:48:31 UTC
26506,384,2,5250,0.99,2007-04-09 12:03:59 UTC
23884,129,1,10468,0.99,2007-03-01 08:16:56 UTC
30453,129,1,4896,2.99,2007-04-08 18:51:42 UTC
30455,129,1,5127,0.99,2007-04-09 05:54:14 UTC
30454,129,1,4996,0.99,2007-04-08 23:28:13 UTC
23894,129,1,14353,0.99,2007-03-21 07:36:17 UTC
30448,129,1,3689,0.99,2007-04-06 08:11:28 UTC
30458,129,1,8345,2.99,2007-04-29 03:16:04 UTC
30452,129,1,4602,0.99,2007-04-08 05:21:07 UTC
30461,129,1,10024,7.99,2007-04-30 16:55:03 UTC
23892,129,1,13919,4.99,2007-03-20 15:16:01 UTC
30457,129,1,8339,4.99,2007-04-29 03:09:40 UTC
23885,129,1,10483,2.99,2007-03-01 08:48:12 UTC
18998,129,1,2727,3.99,2007-02-19 13:31:06 UTC
23893,129,1,13961,0.99,2007-03-20 16:45:01 UTC
30460,129,1,9983,7.99,2007-04-30 15:38:03 UTC
19002,129,1,3219,3.99,2007-02-21 00:11:53 UTC
19001,129,1,3183,4.99,2007-02-20 21:24:22 UTC
23891,129,1,13915,4.99,2007-03-20 15:11:20 UTC
30451,129,2,4256,2.99,2007-04-07 12:43:03 UTC
23889,129,2,12728,4.99,2007-03-18 20:16:15 UTC
23886,129,2,10550,2.99,2007-03-01 11:15:19 UTC
30449,129,2,3900,4.99,2007-04-06 17:49:55 UTC
30462,129,2,10167,5.99,2007-04-30 21:52:58 UTC
18999,129,2,2768,0.99,2007-02-19 16:15:19 UTC
19000,129,2,2795,4.99,2007-02-19 17:27:20 UTC
30459,129,2,9823,4.99,2007-04-30 10:17:27 UTC
23895,129,2,14968,1.99,2007-03-22 05:15:26 UTC
23883,129,2,10395,2.99,2007-03-01 05:36:49 UTC
30450,129,2,3936,0.99,2007-04-06 19:43:30 UTC
23888,129,2,12612,3.99,2007-03-18 15:38:32 UTC
18997,129,2,1732,0.99,2007-02-16 14:03:08 UTC
23887,129,2,10816,4.99,2007-03-01 21:17:24 UTC
30456,129,2,5350,4.99,2007-04-09 16:07:57 UTC
23890,129,2,13653,10.99,2007-03-20 06:23:21 UTC
20633,385,1,13117,0.99,2007-03-19 10:01:47 UTC
17683,385,1,1937,0.99,2007-02-17 05:45:13 UTC
26515,385,1,4714,6.99,2007-04-08 10:41:15 UTC
26523,385,1,9704,4.99,2007-04-30 06:07:59 UTC
20634,385,1,15488,6.99,2007-03-23 00:34:28 UTC
20628,385,1,11021,2.99,2007-03-02 03:58:38 UTC
20626,385,1,10636,3.99,2007-03-01 14:09:02 UTC
20629,385,1,11559,2.99,2007-03-16 23:48:53 UTC
26522,385,1,9570,2.99,2007-04-30 01:09:04 UTC
20625,385,1,10557,0.99,2007-03-01 11:27:51 UTC
20627,385,1,10655,4.99,2007-03-01 15:01:54 UTC
26516,385,1,5783,2.99,2007-04-10 12:24:00 UTC
26521,385,1,8518,2.99,2007-04-29 08:33:54 UTC
17682,385,1,1746,2.99,2007-02-16 15:09:46 UTC
26520,385,1,8346,2.99,2007-04-29 03:16:49 UTC
26517,385,1,6445,4.99,2007-04-11 23:05:29 UTC
17684,385,1,3105,0.99,2007-02-20 15:40:13 UTC
26514,385,2,3953,0.99,2007-04-06 20:23:22 UTC
20630,385,2,12310,2.99,2007-03-18 04:31:01 UTC
26519,385,2,7776,0.99,2007-04-28 05:33:03 UTC
20631,385,2,12686,8.99,2007-03-18 18:23:36 UTC
20632,385,2,13062,7.99,2007-03-19 08:12:44 UTC
26513,385,2,3878,8.99,2007-04-06 16:55:36 UTC
26518,385,2,6933,4.99,2007-04-26 21:37:50 UTC
23900,130,1,12777,6.99,2007-03-18 22:07:49 UTC
23898,130,1,11811,2.99,2007-03-17 10:27:45 UTC
30467,130,1,7728,0.99,2007-04-28 03:25:00 UTC
19008,130,1,2982,6.99,2007-02-20 07:06:56 UTC
